latitude,longitude,message
38.045381,-84.486834,"Parking Lot @ Greater Liberty Baptist Church"
38.035849,-84.505643,"i owe some money"
38.041781,-84.504517,"overpriced arcade"
38.040669,-84.503466,"workout"
38.043175,-84.503452,"expensive walmart"
38.03946834282538, -84.5043993854925, "Bike rack"
38.039968807968876, -84.51048674222811, "Railroad crossing bridge"
38.03923967696676, -84.52220424507551, "Relaxing hammocks"
38.03710458575886, -84.50704969952656, "Throwing football around"
38.05497655337502, -84.47430177553007, "Castlewood Park Tree"
38.02867364053366, -84.50411498905164, "Lancaster Aquatic Center"
38.036900239930496, -84.50055945702957, "Opera Center"
38.03740864178965, -84.50294039380857, "Fine Arts Library"
38.036646,-84.507183,"Law Building Booths"
38.027567,-84.504193,"Whitehall Hammocks"
38.032538,-84.501394,"Willy T Balcony"
38.033009,-84.501629,"Willy T Couches"
38.040155, -84.503327,"The steps in the student center is where I eat and study"
38.021840, -84.505978,"Love watching my cats play!"
38.047012, -84.495712,"Historic slave auction block..."
38.041322, -84.505263,"The location of a previous all black school"
38.0327130250665, -84.50194079822955, "Grab a coffee at Willy T.!"
38.04069665589587, -84.50351781661794, "Quick workout at Alumni!"
38.033733657054356, -84.50379690696985, "Free parking on the weekends at Rose Street Garage!" 
38.014590, -84.490259, "Ecton Park Baseball Field "
38.014018, -84.469991, "Henry Clay Baseball Field"
38.000734, -84.49043, "Landsdowne Merrick Batting Cages"
38.027431, -84.470872, "Idele Hour Country Club"
38.040210, -84.502988, "Gatton Student Center"
38.049389, -84.501749, "Rupp Arena"
38.038084, -84.506852, "Gatton College of Business and Economics"
38.028927, -84.504105, "Lancaster Aquatic Center"
38.03667,-84.50623,"Memorial Hall outdoor stage"
38.03820,-84.50145,"In My Feelings"
38.03888,-84.50133,"Wildcat Statue"
38.03024,-84.49948,"Woodland Glen Basketball court"
38.034360, -84.499103,"Greek Park"
38.040056, -84.502990, "UK Sculpture in front of Student Center"
38.032319, -84.503459, "Picnic tables and benches behind Johnson Hall"
38.037870, -84.506606, "Study Area by PJs coffee"
38.039904, -84.503189, "The Student Center Subway, food"
38.032820, -84.501691, "The Willy T Library, great place to study"
38.040111, -84.501895, "The Study, Place to work under Jewell Hall"
38.033525, -84.499930, "The CSF Center, student Christian gathering"
38.038964,-84.501199,"UK Mascot"
38.030248,-84.502330,"Open field for Sports"
38.030284,-84.500298,"Intersection Friends meet for lunch"
38.030701,-84.502726,"The 90 outside Seating area"
38.03101377538075, -84.49309594791195, "This Kroger has 3 lottery machines"
38.03425688186612, -84.49517090373705, "This speedway has 2 lottery machines"
38.04787793810089, -84.46876188103033, "This mini mart has 1 lottery machine, and food!"
38.03775727280822, -84.550481859562, "This kroger has 3 lotter machines!"
37.99651516409824, -84.54805902330608, "This Clark's pump N shop has 1 lottery machine, and you can get gas here."
38.02867, -84.49976,"The Dorm I Call Home"
38.03140, -84.50215,"School Food That is Surprisingly Good"
38.03281, -84.50173,"A Library to Study at When Roomates Are Too Loud"
38.03818, -84.50366,"White Hall is Too Far For All of My Classes to be There"
38.031447, -84.502594, "Inbetween classes and don't have time to go back to your dorm? This place has you covered: eat, study, relax, or socialize at this slice of nature at Lewis Hall."
38.032244, -84.500895, "Excellent place to relax and study in front of the William T Young Library."
38.031379, -84.499628, "Great place to walk your dog and get some shade. This tree never disappoints."
38.038461, -84.504499, "In front of the Patterson Office Tower. Come here to meet new friends or study."
38.046121, -84.514066, "My apartment room"
38.040865, -84.503591, "Squat Racks at Alumni"
38.033137, -84.501560, "Chairs at Willy T. Library"
38.045915, -84.515174, "Busstop"
38.039560, -84.505142, "A tree next to Limestone St"
38.035780, -84.587468, "A tree next to the fence of Matthews Garden"
38.031980, -84.580785, "A bench looking at William T Young Library"
38.034338, -84.505782, "A tree by the Slone Research Building"
38.034763,-84.500268,"Beta Theta Pi Chapter House"
38.027291,-84.504345,"Intramural Field"
38.028109,-84.511254,"Fiji Party House"
38.007747,-84.516610,"Bricks & Minifigs"
38.034475, -84.498798, "Red bench in greek park"
38.032483, -84.499308, "UK sign"
38.030268, -84.499499, "woodlen glen 3 basketball court"
38.035610, -84.499678, "the SAE lions" 
38.039000, -84.504131, "Protester's Place"
38.04003537172322, -84.50192171319891, "Jewell Downstairs study area"
38.04034924555048, -84.50353093580729, "Campus police station"
38.03984910603523, -84.50636749502866, "The infamous Dickey crossing"
38.04157,-84.50409,"LED Screen on Parking Garage"
38.03786,-84.50061,"Sculpture by Center for the Arts"
38.03785,-84.50131,"Singletary Center for the Arts"
38.03726,-84.49992,"Student Career Center"
38.038093,-84.503872,"Whitehall!"
38.03125578065725, -84.50180768680451, "The 90!"
38.043640264973604, -84.50133391963361, "Ginger Wasabi!"
38.03527183525649, -84.5085298035704, "The Hub on Limestone"
38.0383153, -84.5013957, "Emotion Statue"
38.0412915, -84.5043764, "Walkway into CornerStone"
38.0302978, -84.5115582, "Soccer Ball Jugling Spot"
38.0219360, -84.5091765, "Where I Park My Car"
38.0419292, -84.5023013, "Where I Go To Read And Do homework(outside)"
38.030747, -84.500845,"chellgren community bike racks"
38.036002, -84.505339,"funkhouser garden bike racks"
38.031436, -84.499370,"southern basket bike racks"
38.039819, -84.503361,"champs cortyard bike racks" 
38.042968,-84.503897,"Favorite Bird Scooter Spot, Good For Scootering Around Lexington"
38.042084,-84.503348,"Best Korean Food Place In Lexington"
38.038755,-84.503662,"Hidden Lounge Under A Tree"
38.034424, -84.504497,"New Swinging Chairs To Chill, Fits 3 people"
38.0439,-84.5021,“Cinco De Mayo Mexican Restauraunt”
38.0493,-84.5025,“Rupp Arena”
38.032871,-84.501717,“Willy T library”
38.0143,-84.5042,“ Kentucky Arboretum Botanical Garden”
38.03137018580322, -84.49961300653398,"After class meetup spot"
38.0376854238721, -84.52748419461517 ,"Between Holes 2 and 3 at Picadome golf course"
38.042478085826765, -84.51484585999296 ,"The roof of the shed at the Townhomes"
38.022606031169104, -84.50462140610028,"The student section"
38.02882,-84.50017,"A Great place to get a Picture from my window facing south towrds Kroger Field and South campus"
38.02881, -84.49978,"Good photo Opprotunity for the court yeard inside of the Woodland Glen Complex"
38.03960, -84.503363,"Good photo  of North campus facing south and of POT"
38.03864, -84.50405, "A good place for a photo facing South East Towards the art muesume"
38.030323, -84.499572, "Ready for a friendly game of pickup."
38.026548228006575, -84.50483508174192, "Time for some intramural competition."
38.02710479216137, -84.50331662198451, "More competitive games of basketball @ Blue Courts."
38.02626232244604, -84.50110490728392, "Cats by 90."
38.033733,-84.502138,"Willy T's Northwest Bench"
38.031310,-84.502926,"Lewis Hall Courtyard"
38.037571,-84.504323,"Whitehall's Lawn"
38.030236,-84.499719,"Woodland Basketball Court Lawn"
38.045950, -84.496809, "nice dog park with beautiful surroundings"
38.004846, -84.467604, "peaceful and gorgeous lake in the city"
38.028708, -84.480483, "calm garden with beautiful accents"
38.048971, -84.500291, "nice park with activities for all seasons"
38.027572,-84.502617,"Tenis courts for personal use"
38.036277,-84.503775,"Short cut not used by google maps"
38.039553,-84.504336,"Rifle team shoots here"
38.042112,-84.503324,"Han Woo Ri, Sami, and Squecial"
38.041590948868304, -84.50415645517359, "Corner inside of Esports Lounge"
38.03803385147876, -84.50642583824299, "Center rooming of Gatton"
38.03990948582074, -84.50309944250692, "Buffet @ the Student Center"
38.03290514699515, -84.50179633696803, "Willy T!"
37.99947, -84.49055, "Landsdowne-Merrick Park Playground"
38.01183, -84.47152, "Lakeview Park Playground"
38.03524, -84.45717, "Johnson Heights Park Playground"
38.03611, -84.49466, "Maxwell Elrmentary Playground"
38.04250, -84.48976, "Northeastern Park Playground"
38.06009, -84.49417, "Coolavin Park Playground"
38.06827, -84.50326, "Douglass Park Playground"
38.06982, -84.20002, "Booker T Washinton Elementary Playground"
38.06107, -84.52029, "Providence Montessori School Playground"
38.04105, -84.54977, "Wolf Run Park Playground"
38.03746, -84.54834, "James Lane Allen Elementary Playground"
38.017544, -84.500972,"GO SOCCER!"
38.028232803257644, -84.50429629173895, "Yoga Thursdays"
38.038239300216155, -84.49954825223207, "Yum Smoothies"
38.03287698076108, -84.50174405279924, "Willy T"
38.038185, -84.501411,"Stoll Field, McLean Stadium"
38.036691, -84.506252, "Memorial Hall Amphitheatre"
38.034476630610804, -84.51595733158447, "My Apartment"
38.040741,-84.505102,"South Limestone Bridge"
38.039952,-84.510405,"Newtown Crossing Bridge"
38.038458,-84.503999,"Tunnel Between POT and CB"
38.041473,-84.512006,"South Broadway/Angliana Bus Stop"
38.050369,-84.504769,"Sunset Picture Spot!'
38.038605,-84.503346,"Under The Tree Scenic!"
38.042498,-84.515249,"Horse Track Sunset!"
38.032225,-84.501460,"The Bowl!"
38.030277,-84.499499,"Woodland glenn BBall"
38.020252,-84.504828,"UK football practice fields"
38.037009,-84.503257,"Homework/rest area"
38.035091,-84.509203,"Hub parking garage"
38.045074,-84.514334,"Where I live"
38.040195,-84.522089,"Where my girlfriend lives"
38.036787,-84.524829,"I love golf"
38.035709,-84.504066,"alot of physics going on here"
38.036363, -84.502843,"The Mansion in the Garden"
38.034879, -84.505013,"The Colonial Courtyard"
38.037379, -84.504978,"The Industrial Park"
38.037703, -84.506693,"The Modern Colonian House"
38.032686,-84.50159,"William T. Young, outside sitting area"
38.03506,-84.50371,"Chemistry-Physic, outside sitting area"
38.03692,-84.50317,"Lucille Caudill Little Fine Arts Library, outside sitting area"
38.03701,-84.50459,"Grehan Building, outside sitting area"
